InvoiceID,SellerID,BuyerID,TaxID,DeviceID,Payment_methodID,CancelReasonID,ErrorTypeID,InvoiceTotal_amount,subtotal_amount,tax_amount,discount_amount,invoice_Date,invoice_ModifiedDate
7657,463,826,1,24,3,4.0,5.0,3092.6,2689.22,403.38,0.0,06-24-24,03-30-25
7658,139,1868,2,50,2,5.0,5.0,46049.68000000000,40043.2,6006.48,0.0,12-22-23,12-22-23
7659,83,528,2,45,3,3.0,1.0,23785.67,23781.7,3567.26,3563.29,09-06-23,07-16-24
7660,183,1881,3,35,3,2.0,3.0,39058.37,33963.8,5094.57,0.0,11-05-23,01-11-24
7661,28,1582,4,4,3,3.0,5.0,35884.800000000003,33041.95,4956.29,2113.44,12-29-24,06-05-25
7662,243,515,5,10,3,4.0,3.0,15532.150000000000,15405.74,2310.86,2184.45,04-24-25,05-03-25
7663,420,1855,4,6,2,1.0,2.0,31333.93,27246.9,4087.03,0.0,11-12-24,12-14-24
7664,250,1557,1,29,1,5.0,2.0,50487.43,43902.11,6585.32,0.0,03-16-25,05-14-25
7665,367,580,3,3,2,2.0,5.0,11237.49,10521.0,1578.15,861.66,09-27-23,03-09-24
7666,293,826,4,8,4,5.0,2.0,42106.71,36614.53,5492.18,0.0,10-04-24,06-13-25
7667,95,1635,5,41,2,4.0,1.0,10294.639999999999,8951.86,1342.78,0.0,01-28-24,02-11-24
7668,233,1215,2,35,2,5.0,3.0,4854.29,4221.12,633.17,0.0,06-26-24,04-30-25
7669,268,66,4,20,5,5.0,,21564.98,18752.16,2812.82,0.0,08-29-23,09-20-23
7670,494,269,2,29,3,3.0,4.0,3542.49,3080.43,462.06,0.0,02-09-25,04-06-25
7671,351,261,3,34,5,2.0,3.0,48642.980000000003,42298.24,6344.74,0.0,08-03-23,03-30-25
7672,408,217,2,49,3,2.0,4.0,368.22,320.19,48.03,0.0,07-29-23,04-15-24
7673,431,1373,1,10,3,5.0,2.0,28093.34,24428.99,3664.35,0.0,03-28-25,04-09-25
7674,379,1354,3,44,5,3.0,4.0,50546.949999999997,43953.87,6593.08,0.0,07-19-23,02-25-24
7675,63,1934,5,14,2,2.0,1.0,34700.07,30173.97,4526.1,0.0,01-26-25,04-17-25
7676,173,714,4,19,4,3.0,4.0,32017.599999999999,30368.95,4555.34,2906.69,01-17-24,08-19-24
7677,394,467,5,16,4,5.0,2.0,11691.47,10166.5,1524.97,0.0,09-15-24,10-20-24
7678,183,440,2,3,5,,2.0,46240.269999999997,45059.73,6758.96,5578.42,09-30-24,12-28-24
7679,297,1300,4,29,5,5.0,5.0,3764.9499999999998,3596.03,539.4,370.48,04-30-24,11-29-24
7680,256,1462,4,6,5,2.0,3.0,54661.71,47531.92,7129.79,0.0,03-14-25,04-14-25
7681,302,494,2,32,1,3.0,1.0,40183.93000000000,38923.62,5838.54,4578.23,12-28-23,08-04-24
7682,240,1442,5,34,2,4.0,1.0,23625.73,20544.11,3081.62,0.0,04-09-24,05-09-25
7683,368,689,2,3,1,,4.0,36107.17,35931.99,5389.8,5214.62,10-27-24,01-30-25
7684,272,425,5,18,1,3.0,4.0,12311.610000000001,10825.39,1623.81,137.59,03-16-25,05-10-25
7685,448,1265,2,20,3,2.0,,39665.61,37270.77,5590.62,3195.78,04-17-24,04-11-25
7686,329,898,3,37,4,4.0,5.0,28265.18,24578.42,3686.76,0.0,04-07-24,04-14-24
7687,78,568,1,15,1,3.0,4.0,37862.46000000000,37817.66,5672.65,5627.85,07-16-24,04-14-25
7688,114,619,2,17,5,1.0,5.0,829.48,721.29,108.19,0.0,03-29-24,07-30-24
7689,54,1051,5,47,4,2.0,4.0,27368.68,23798.85,3569.83,0.0,04-25-25,05-13-25
7690,79,1449,3,24,3,1.0,1.0,17374.03,15107.85,2266.18,0.0,10-13-23,10-13-23
7691,137,990,2,10,3,4.0,3.0,31424.21,30780.69,4617.1,3973.58,10-02-23,01-06-25
7692,191,1835,3,26,5,1.0,3.0,26228.21,22807.14,3421.07,0.0,10-28-24,04-12-25
7693,143,1455,2,6,5,3.0,5.0,33534.47,29160.41,4374.06,0.0,02-16-25,06-07-25
7694,180,1732,3,35,5,4.0,2.0,56140.900000000001,48818.17,7322.73,0.0,08-08-23,03-03-25
7695,336,937,4,21,2,4.0,2.0,51667.18,44927.98,6739.2,0.0,07-05-24,08-22-24
7696,392,986,1,43,3,1.0,3.0,1419.44,1234.3,185.14,0.0,11-05-23,11-05-23
7697,78,121,2,30,4,1.0,2.0,2959.04,2694.29,404.14,139.39,08-12-23,06-04-25
7698,83,1494,5,48,5,2.0,3.0,19561.939999999999,17010.38,2551.56,0.0,08-24-23,03-11-25
7699,282,1243,1,9,1,3.0,2.0,45680.7,39722.35,5958.35,0.0,05-21-24,01-19-25
7700,328,1378,2,13,5,3.0,4.0,45267.78,39363.29,5904.49,0.0,06-16-25,06-21-25
7701,103,127,4,7,4,1.0,5.0,47937.73,41684.98,6252.75,0.0,09-15-23,07-10-24
7702,232,1084,5,48,3,2.0,3.0,13926.780000000001,12110.24,1816.54,0.0,06-22-23,05-20-24
7703,333,732,1,10,3,5.0,3.0,16461.32,14314.19,2147.13,0.0,08-20-23,08-06-24
7704,330,419,4,50,3,1.0,1.0,26670.54,23191.77,3478.77,0.0,03-15-25,04-06-25
7705,169,1884,5,48,2,3.0,3.0,46905.8,40787.65,6118.15,0.0,05-01-25,06-09-25
7706,21,1293,1,13,1,4.0,1.0,2982.0,2593.04,388.96,0.0,08-30-24,11-04-24
7707,255,1256,5,30,2,2.0,2.0,3191.9299999999998,2775.59,416.34,0.0,12-11-24,02-28-25
7708,437,1435,5,6,1,2.0,2.0,16561.669999999998,14401.45,2160.22,0.0,01-22-25,05-23-25
7709,313,664,4,19,1,3.0,4.0,5641.76,4905.88,735.88,0.0,06-20-24,05-31-25
7710,323,1883,4,1,2,3.0,5.0,12781.51,11114.36,1667.15,0.0,03-12-25,04-03-25
7711,193,738,2,5,3,1.0,1.0,745.4299999999999,658.96,98.84,12.37,11-05-24,02-22-25
7712,88,990,1,25,2,3.0,2.0,52294.28,46489.08,6973.36,1168.16,01-24-24,02-22-25
7713,484,337,5,28,5,1.0,4.0,16121.400000000000,14018.61,2102.79,0.0,12-25-24,05-20-25
7714,177,349,3,34,2,1.0,4.0,40585.55,35291.78,5293.77,0.0,05-14-24,05-14-24
7715,53,1051,5,38,2,3.0,1.0,2555.71,2275.19,341.28,60.76,01-08-24,02-19-24
7716,106,429,2,16,2,5.0,4.0,27803.16,24176.66,3626.5,0.0,12-29-24,01-11-25
7717,213,1637,3,36,1,,1.0,16438.92,14294.71,2144.21,0.0,10-28-24,11-10-24
7718,228,1794,4,43,5,1.0,5.0,26550.64,23087.51,3463.13,0.0,02-15-25,02-15-25
7719,190,1022,1,10,3,3.0,5.0,56333.669999999998,48985.8,7347.87,0.0,07-05-24,11-30-24
7720,374,1468,3,25,3,1.0,3.0,15911.47,15544.02,2331.6,1964.15,04-19-24,01-10-25
7721,12,1488,2,2,1,3.0,1.0,36854.01,32403.38,4860.51,409.88,11-24-23,09-08-24
7722,49,880,5,5,5,3.0,5.0,8275.59,8429.99,1264.5,1418.9,08-24-23,05-29-25
7723,388,1293,1,46,2,4.0,5.0,18063.4,16894.55,2534.18,1365.33,11-03-23,04-26-24
7724,408,1739,4,42,2,5.0,2.0,41772.010000000002,36323.49,5448.52,0.0,10-03-23,10-03-23
7725,463,1666,4,14,4,2.0,3.0,28022.78,29352.89,4402.93,5733.04,05-01-25,06-08-25
7726,420,564,5,2,3,1.0,1.0,40516.04000000000,35231.34,5284.7,0.0,11-25-24,05-18-25
7727,499,1977,2,37,1,2.0,4.0,50537.989999999998,43946.08,6591.91,0.0,04-21-24,01-18-25
7728,133,227,5,24,5,5.0,1.0,50296.71,48138.51,7220.78,5062.58,07-25-24,10-20-24
7729,356,695,4,45,1,5.0,4.0,38455.65,38171.48,5725.72,5441.55,08-02-23,02-02-25
7730,303,1725,2,44,5,1.0,2.0,22480.509999999998,22241.32,3336.2,3097.01,07-22-23,05-15-25
7731,210,680,4,23,2,,3.0,22389.94,19469.51,2920.43,0.0,10-27-24,03-13-25
7732,16,162,3,7,5,3.0,4.0,39959.42,34747.32,5212.1,0.0,07-20-23,05-21-25
7733,126,327,1,7,5,3.0,3.0,27255.439999999999,23700.38,3555.06,0.0,09-03-24,03-05-25
7734,131,1901,3,25,4,1.0,1.0,38730.42,33678.63,5051.79,0.0,12-09-24,12-09-24
7735,178,658,1,46,2,1.0,3.0,23197.220000000001,23458.1,3518.71,3779.59,11-10-24,02-26-25
7736,329,916,2,20,2,3.0,4.0,12968.49,11811.72,1771.76,614.99,11-19-24,04-06-25
7737,95,91,3,14,4,3.0,3.0,48191.980000000003,47249.19,7087.38,6144.59,09-05-24,04-18-25
7738,429,368,1,15,3,5.0,5.0,7358.65,6398.83,959.82,0.0,10-01-24,04-28-25
7739,206,409,3,24,1,3.0,1.0,42554.88,39074.44,5861.17,2380.73,05-06-25,06-18-25
7740,399,44,2,34,4,5.0,3.0,52829.79000000000,45938.95,6890.84,0.0,05-25-25,06-15-25
7741,334,1974,2,45,1,1.0,5.0,2618.75,2277.17,341.58,0.0,03-07-24,10-08-24
7742,266,1039,2,28,5,4.0,2.0,43424.22,42624.56,6393.68,5594.02,03-07-25,05-26-25
7743,18,1961,4,38,4,1.0,5.0,36953.85,32133.78,4820.07,0.0,06-20-25,06-20-25
7744,323,1882,1,9,4,1.0,1.0,46134.83,41796.9,6269.53,1931.6,03-16-24,10-18-24
7745,496,380,3,18,3,5.0,1.0,46512.14,40445.34,6066.8,0.0,01-26-24,03-04-24
7746,72,1996,4,24,4,2.0,4.0,47623.14,41411.43,6211.71,0.0,06-05-24,03-11-25
7747,174,114,1,35,1,4.0,3.0,52918.69,46016.25,6902.44,0.0,03-10-24,03-10-24
7748,496,945,3,19,1,5.0,4.0,49941.23,48928.12,7339.22,6326.11,08-12-23,01-18-25
7749,473,1314,3,1,3,5.0,4.0,11939.62,10984.93,1647.74,693.05,09-12-24,06-16-25
7750,466,1604,1,12,1,2.0,3.0,48460.44,42139.51,6320.93,0.0,12-30-23,01-14-25
7751,212,293,4,40,4,4.0,3.0,9843.190000000001,8559.3,1283.89,0.0,08-31-24,03-18-25
7752,69,128,2,44,3,1.0,4.0,26914.11,23403.57,3510.54,0.0,12-20-24,01-07-25
7753,445,1758,2,46,5,3.0,5.0,18882.28,16419.37,2462.91,0.0,08-03-23,12-14-23
7754,419,1697,5,1,3,4.0,4.0,2915.4,2794.1,419.11,297.81,07-31-23,05-18-25
7755,14,850,2,8,4,1.0,4.0,49093.79,42690.25,6403.54,0.0,01-06-25,05-09-25
7756,210,613,5,34,4,3.0,3.0,30665.26,27212.48,4081.87,629.09,05-13-25,06-11-25
7757,329,1924,3,29,5,4.0,2.0,16274.129999999999,14151.42,2122.71,0.0,04-13-25,04-13-25
7758,478,883,2,48,1,5.0,3.0,3061.22,2661.93,399.29,0.0,09-16-23,07-20-24
7759,174,1679,5,14,1,1.0,3.0,41926.72,38679.94,5801.99,2555.21,02-18-24,06-07-25
7760,419,1462,5,37,5,1.0,4.0,25724.360000000001,22369.01,3355.35,0.0,08-02-24,02-16-25
7761,101,1197,2,7,3,3.0,3.0,56049.300000000003,48738.52,7310.78,0.0,09-21-23,10-09-24
7762,183,1376,5,41,3,1.0,2.0,31122.82,31331.62,4699.74,4908.54,12-12-23,03-26-25
7763,417,1181,1,37,5,1.0,2.0,48127.93,41850.37,6277.56,0.0,12-16-24,12-30-24
7764,84,1801,1,23,5,4.0,5.0,15503.76,15591.62,2338.74,2426.6,05-01-24,04-19-25
7765,427,465,3,17,5,4.0,3.0,18977.62,19477.61,2921.64,3421.63,12-25-23,12-25-23
7766,266,451,3,13,1,5.0,2.0,1009.86,878.14,131.72,0.0,11-14-24,02-16-25
7767,390,899,1,45,3,4.0,3.0,2442.5700000000002,2123.97,318.6,0.0,06-24-24,01-15-25
7768,37,1122,3,50,4,2.0,4.0,39591.370000000003,34427.28,5164.09,0.0,05-18-25,06-01-25
7769,447,1076,4,33,4,3.0,4.0,27554.459999999999,23960.4,3594.06,0.0,01-27-24,12-15-24
7770,142,524,4,23,1,5.0,4.0,34188.190000000002,30241.73,4536.26,589.8,11-28-23,06-03-25
7771,284,1295,2,25,1,1.0,5.0,26061.45,22662.13,3399.32,0.0,08-04-23,03-06-24
7772,271,1600,3,8,1,4.0,2.0,39057.02,33962.63,5094.39,0.0,09-01-24,09-01-24
7773,381,1288,5,32,2,5.0,1.0,50701.769999999997,44088.5,6613.27,0.0,02-19-24,03-09-24
7774,393,1677,1,34,5,4.0,4.0,693.74,603.25,90.49,0.0,11-18-24,12-29-24
7775,422,457,2,30,1,5.0,1.0,16412.68,14271.9,2140.78,0.0,04-27-24,09-16-24
7776,19,930,5,18,3,2.0,3.0,7674.5600000000004,6673.53,1001.03,0.0,03-22-24,03-22-24
7777,374,276,4,29,1,3.0,3.0,35354.7,30743.22,4611.48,0.0,04-22-24,06-17-24
7778,445,483,2,43,5,3.0,2.0,42057.18,40979.48,6146.92,5069.22,01-07-25,04-16-25
7779,370,894,2,18,1,4.0,4.0,26483.270000000000,26637.34,3995.6,4149.67,06-17-24,07-29-24
7780,223,1465,2,13,2,3.0,3.0,44771.11,38931.4,5839.71,0.0,01-25-24,01-25-24
7781,403,1974,4,25,4,1.0,1.0,56448.16,49085.36,7362.8,0.0,07-26-24,08-27-24
7782,15,1579,4,11,3,1.0,2.0,49542.77,43080.67,6462.1,0.0,07-02-24,05-18-25
7783,153,1267,3,9,4,2.0,4.0,26642.25,27034.24,4055.14,4447.13,06-08-25,06-16-25
7784,396,1600,3,21,2,1.0,4.0,24766.700000000001,25142.44,3771.37,4147.11,09-13-24,12-25-24
7785,253,193,4,38,4,3.0,4.0,5576.33,4848.98,727.35,0.0,06-11-24,02-07-25
7786,91,1267,3,7,5,1.0,1.0,18509.04,16312.31,2446.85,250.12,12-04-23,02-01-24
7787,163,1026,2,13,4,,3.0,53767.01,48288.97,7243.35,1765.31,05-17-24,02-16-25
7788,280,86,3,20,2,3.0,2.0,49500.830000000002,43429.95,6514.49,443.61,10-29-24,12-22-24
7789,141,1565,4,50,4,1.0,5.0,54664.04000000000,47533.95,7130.09,0.0,06-06-24,04-26-25
7790,150,791,5,22,3,,5.0,51960.2,45182.78,6777.42,0.0,01-25-25,04-27-25
7791,115,355,1,22,4,2.0,5.0,39810.71,34618.01,5192.7,0.0,01-24-24,01-24-24
7792,26,1241,5,10,1,5.0,2.0,28361.130000000001,24661.85,3699.28,0.0,09-01-24,03-09-25
7793,99,1089,4,9,1,5.0,4.0,46403.85,40351.17,6052.68,0.0,09-05-24,01-17-25
7794,111,355,2,31,2,1.0,4.0,55991.300000000003,48688.09,7303.21,0.0,09-29-24,10-26-24
7795,320,931,3,28,2,2.0,5.0,33100.66,28783.18,4317.48,0.0,01-07-25,04-10-25
7796,126,1090,4,12,3,5.0,,28296.99,24606.08,3690.91,0.0,02-29-24,02-29-24
7797,167,1957,2,4,5,5.0,1.0,28347.79,24650.25,3697.54,0.0,02-24-25,05-01-25
7798,390,1065,5,10,1,2.0,2.0,26626.959999999999,25036.16,3755.42,2164.62,08-26-24,09-27-24
7799,443,286,2,6,1,2.0,5.0,8045.380000000000,6995.98,1049.4,0.0,11-03-23,03-11-25
7800,90,532,5,37,3,3.0,3.0,22472.2,19541.04,2931.16,0.0,03-04-25,03-30-25
7801,445,1764,2,16,1,1.0,3.0,33251.03,28913.94,4337.09,0.0,03-15-25,05-29-25
7802,104,397,3,42,3,2.0,5.0,41627.589999999997,36197.9,5429.69,0.0,10-30-24,04-08-25
7803,9,1067,4,7,1,,2.0,11643.530000000001,11032.59,1654.89,1043.95,09-29-23,06-28-24
7804,442,27,1,48,4,1.0,1.0,55676.4,48414.26,7262.14,0.0,11-12-23,04-21-25
7805,39,1754,4,26,1,3.0,4.0,40672.36,36320.01,5448.0,1095.65,06-20-24,05-18-25
7806,18,1490,1,6,4,4.0,3.0,8008.81,6964.18,1044.63,0.0,07-29-24,05-06-25
7807,411,1904,2,37,1,2.0,1.0,35400.07,30782.67,4617.4,0.0,01-17-24,02-18-25
7808,213,84,1,44,2,2.0,4.0,32937.71,28641.49,4296.22,0.0,07-13-24,03-27-25
7809,497,1452,4,20,1,2.0,4.0,33324.29,28977.64,4346.65,0.0,08-26-23,08-26-23
7810,60,1830,3,12,3,2.0,5.0,35428.35,30807.26,4621.09,0.0,06-25-23,06-25-23
7811,460,399,2,25,4,3.0,4.0,13997.67,12171.89,1825.78,0.0,07-21-23,06-01-25
7812,16,703,1,31,1,5.0,5.0,51589.72,44860.63,6729.09,0.0,02-15-25,05-13-25
7813,225,31,1,24,5,2.0,4.0,49977.14,45436.96,6815.54,2275.36,04-28-25,06-15-25
7814,447,1457,4,15,2,1.0,1.0,53479.239999999998,46503.69,6975.55,0.0,04-28-24,06-01-25
7815,129,1810,4,15,2,4.0,5.0,41797.18,36706.24,5505.94,415.0,09-21-23,11-18-23
7816,102,1171,2,12,5,2.0,4.0,40656.25,35353.26,5302.99,0.0,12-17-24,03-25-25
7817,485,1313,3,45,3,1.0,3.0,40776.42,35457.76,5318.66,0.0,02-17-24,10-08-24
7818,80,581,5,17,1,2.0,4.0,3406.8600000000001,2962.49,444.37,0.0,01-07-24,01-07-24
7819,430,1671,1,7,2,2.0,5.0,42140.800000000003,36644.17,5496.63,0.0,01-31-24,05-24-25
7820,50,1675,3,23,4,1.0,2.0,9682.98,8419.98,1263.0,0.0,01-10-24,08-06-24
7821,40,632,3,42,4,1.0,5.0,8496.29,7388.08,1108.21,0.0,09-17-23,10-07-24
7822,396,1777,2,1,5,3.0,3.0,7766.510000000000,7064.9,1059.73,358.12,07-21-23,01-20-25
7823,401,723,4,38,5,4.0,2.0,17909.29,15573.3,2335.99,0.0,08-15-23,02-05-24
7824,186,1379,5,30,5,2.0,4.0,37908.96,32964.31,4944.65,0.0,04-15-25,06-11-25
7825,352,730,1,7,1,3.0,1.0,14178.01,12328.7,1849.31,0.0,12-28-24,12-28-24
7826,396,863,1,4,5,5.0,2.0,3330.98,2995.82,449.37,114.21,10-18-24,05-07-25
7827,425,1056,1,3,5,1.0,4.0,25423.53,22107.42,3316.11,0.0,03-06-24,03-20-25
7828,71,1995,2,18,4,4.0,1.0,34736.980000000003,36438.84,5465.83,7167.69,12-16-23,02-19-24
7829,285,17,1,50,5,2.0,4.0,24787.31,21554.18,3233.13,0.0,01-31-25,03-16-25
7830,419,1476,2,14,4,2.0,1.0,40721.52,35410.02,5311.5,0.0,10-01-24,12-25-24
7831,456,663,5,31,4,3.0,4.0,31222.52,27150.02,4072.5,0.0,03-07-24,10-03-24
7832,375,1510,2,46,2,3.0,1.0,31365.53,27274.37,4091.16,0.0,04-16-25,05-16-25
7833,344,928,1,23,3,2.0,4.0,16441.47,16593.89,2489.08,2641.5,09-24-24,01-19-25
7834,204,566,4,29,2,1.0,4.0,27503.040000000001,23915.69,3587.35,0.0,10-01-24,10-01-24
7835,143,1344,3,30,2,2.0,3.0,23059.8,23273.64,3491.05,3704.89,08-30-24,01-20-25
7836,123,937,1,45,3,4.0,1.0,30993.33,26950.72,4042.61,0.0,10-23-23,10-23-23
7837,188,783,1,32,2,1.0,1.0,729.27,634.15,95.12,0.0,06-06-25,06-06-25
7838,115,815,1,29,5,2.0,5.0,42318.129999999997,36798.37,5519.76,0.0,04-16-25,06-02-25
7839,172,107,4,23,1,5.0,1.0,12815.8,11144.17,1671.63,0.0,07-04-23,02-23-24
7840,261,1536,5,20,2,1.0,5.0,37979.269999999997,36205.14,5430.77,3656.64,11-24-23,08-23-24
7841,68,1959,3,15,2,,4.0,14326.37,14705.98,2205.9,2585.51,11-30-23,04-18-25
7842,257,612,2,19,5,2.0,1.0,21994.51,19125.66,2868.85,0.0,02-06-25,02-06-25
7843,439,146,5,37,1,5.0,5.0,5331.69,4723.82,708.57,100.7,12-02-24,12-27-24
7844,299,1507,1,37,1,,4.0,41680.67,36244.06,5436.61,0.0,07-26-24,04-15-25
7845,340,531,1,7,5,3.0,3.0,17951.61,15876.35,2381.45,306.19,02-26-24,05-13-25
7846,461,183,3,28,2,3.0,2.0,44128.64,38372.73,5755.91,0.0,09-13-23,01-19-24
7847,319,1629,1,10,5,3.0,4.0,11379.97,9895.63,1484.34,0.0,05-26-24,06-27-24
7848,102,1785,1,39,2,1.0,2.0,20798.77,18085.89,2712.88,0.0,11-16-24,11-16-24
7849,344,1528,4,48,4,3.0,4.0,29617.71,25754.53,3863.18,0.0,09-09-23,04-05-25
7850,462,952,1,32,1,2.0,4.0,14133.96,12290.4,1843.56,0.0,06-12-24,03-25-25
7851,369,464,3,7,5,1.0,1.0,36679.45,31895.17,4784.28,0.0,09-16-24,10-24-24
7852,330,1163,1,13,1,4.0,2.0,850.75,810.05,121.51,80.81,01-06-24,08-11-24
7853,434,808,3,25,4,4.0,5.0,42837.120000000003,37249.67,5587.45,0.0,02-22-24,02-22-24
7854,133,229,4,5,1,1.0,2.0,1525.41,1326.44,198.97,0.0,07-26-24,08-28-24
7855,235,1733,3,48,5,5.0,3.0,10713.64,9316.21,1397.43,0.0,02-05-24,05-06-24
7856,173,1889,5,39,5,4.0,4.0,41179.11,35807.92,5371.19,0.0,01-01-24,01-05-25
7857,389,706,1,38,4,1.0,2.0,1704.62,1482.28,222.34,0.0,11-26-23,12-28-24
7858,422,305,2,20,3,3.0,1.0,49926.57000000000,43414.41,6512.16,0.0,01-20-25,05-27-25
7859,200,1037,3,37,3,5.0,1.0,56876.370000000003,49457.71,7418.66,0.0,03-05-25,06-09-25
7860,454,723,3,17,2,4.0,,25154.97,21873.89,3281.08,0.0,05-19-25,05-28-25
7861,76,1653,3,17,4,1.0,5.0,25848.03,22476.55,3371.48,0.0,03-21-24,06-18-25
7862,55,273,1,24,5,5.0,2.0,42471.97,36932.15,5539.82,0.0,12-04-24,05-07-25
7863,65,295,4,16,2,2.0,1.0,38261.44,36285.04,5442.76,3466.36,08-28-23,11-12-23
7864,124,1863,4,8,1,5.0,5.0,5616.75,4884.13,732.62,0.0,12-04-23,01-11-24
7865,234,1378,4,30,3,4.0,4.0,46218.58,40190.07,6028.51,0.0,11-24-24,04-04-25
7866,447,529,1,50,5,3.0,3.0,28503.830000000002,24785.94,3717.89,0.0,02-11-25,06-10-25
7867,434,1711,5,30,3,4.0,1.0,20644.169999999998,17951.45,2692.72,0.0,09-25-23,10-03-23
7868,419,1147,1,23,1,,1.0,40806.21000000000,35483.66,5322.55,0.0,03-01-24,06-07-25
7869,248,1279,2,29,4,3.0,1.0,7481.070000000000,7122.26,1068.34,709.53,06-03-25,06-15-25
7870,233,767,4,46,2,3.0,1.0,52176.55,45370.91,6805.64,0.0,11-26-24,01-03-25
7871,174,205,4,26,3,5.0,2.0,37813.21000000000,33365.11,5004.77,556.67,10-28-23,12-25-24
7872,92,1171,3,3,2,4.0,5.0,44509.37,38703.8,5805.57,0.0,08-19-23,09-20-24
7873,308,1704,4,10,4,2.0,4.0,6858.63,5964.03,894.6,0.0,04-21-25,06-12-25
7874,134,1673,3,21,1,5.0,1.0,18547.64,16128.38,2419.26,0.0,02-18-25,05-17-25
7875,130,1697,1,18,1,5.0,1.0,1835.3399999999999,1595.95,239.39,0.0,03-19-24,10-20-24
7876,303,617,2,7,4,1.0,1.0,15177.760000000000,13198.05,1979.71,0.0,10-02-23,10-02-23
7877,65,1801,5,37,5,3.0,1.0,14376.3,12945.63,1941.84,511.17,09-22-24,02-04-25
7878,267,1315,5,7,1,1.0,2.0,47742.77,41515.45,6227.32,0.0,05-02-24,11-25-24
7879,121,912,5,5,4,1.0,5.0,56764.47,49360.41,7404.06,0.0,04-09-24,07-10-24
7880,97,1379,2,45,3,4.0,5.0,5113.26,4634.09,695.11,215.94,08-16-23,02-04-25
7881,61,208,5,11,3,2.0,5.0,18991.23,16704.39,2505.66,218.82,10-29-24,11-12-24
7882,51,133,1,41,4,5.0,3.0,34312.0,29836.52,4475.48,0.0,09-10-23,05-14-25
7883,96,998,4,40,4,2.0,4.0,55387.879999999997,48163.37,7224.51,0.0,02-05-24,06-08-24
7884,84,702,2,2,3,1.0,5.0,14909.95,12965.17,1944.78,0.0,02-24-24,05-03-24
7885,163,1076,5,47,3,1.0,1.0,1322.0999999999999,1149.65,172.45,0.0,07-31-24,10-09-24
7886,252,1451,1,23,4,2.0,5.0,3371.39,3259.27,488.89,376.77,09-18-24,02-05-25
7887,178,1942,5,38,5,1.0,2.0,11421.120000000001,11519.55,1727.93,1826.36,06-13-24,05-17-25
7888,364,307,1,37,5,4.0,,28059.64,24399.69,3659.95,0.0,03-09-24,07-31-24
7889,89,1056,3,8,5,1.0,5.0,4515.18,4737.81,710.67,933.3,01-28-25,04-27-25
7890,477,220,3,1,4,5.0,4.0,6553.63,5698.81,854.82,0.0,03-26-25,05-25-25
7891,321,1372,3,16,2,1.0,2.0,53722.7,46715.39,7007.31,0.0,02-29-24,06-27-24
7892,173,1102,1,35,3,5.0,1.0,35963.31,35002.39,5250.36,4289.44,10-11-24,10-11-24
7893,431,1477,4,44,1,5.0,1.0,36156.67,37989.43,5698.41,7531.17,11-24-24,04-29-25
7894,343,614,2,14,2,5.0,1.0,19933.68,19236.56,2885.48,2188.36,04-15-25,04-15-25
7895,5,1417,3,24,3,1.0,3.0,16180.26,14069.79,2110.47,0.0,12-11-23,11-07-24
7896,370,646,1,40,2,,2.0,42978.39,37372.51,5605.88,0.0,03-11-25,05-28-25
7897,216,525,2,50,4,2.0,1.0,976.55,911.74,136.76,71.95,01-13-25,02-05-25
7898,102,1356,5,24,1,1.0,1.0,7169.59,6234.43,935.16,0.0,05-16-24,04-23-25
7899,68,1042,5,10,4,1.0,3.0,46310.61,40270.1,6040.51,0.0,08-16-23,01-25-24
7900,357,1361,4,44,4,1.0,1.0,54687.46,47554.31,7133.15,0.0,05-22-24,02-01-25
7901,496,547,5,30,3,4.0,2.0,53720.63,46713.59,7007.04,0.0,09-18-24,09-18-24
7902,287,1841,4,15,3,1.0,3.0,11272.01,9801.75,1470.26,0.0,03-24-24,06-15-24
7903,166,1469,5,47,5,2.0,5.0,40148.11,40227.62,6034.14,6113.65,04-11-24,10-24-24
7904,239,99,3,8,2,4.0,5.0,11570.459999999999,10061.27,1509.19,0.0,05-25-24,04-03-25
7905,481,836,3,48,1,1.0,5.0,37919.989999999998,32973.9,4946.09,0.0,07-07-23,08-27-23
7906,227,825,5,35,1,5.0,1.0,4848.89,4216.43,632.46,0.0,11-05-24,03-10-25
7907,44,1120,3,2,2,2.0,3.0,26106.2,22975.12,3446.27,315.19,03-26-25,06-12-25
7908,127,271,2,28,3,4.0,2.0,6930.42,6026.45,903.97,0.0,08-01-23,11-03-23
7909,414,56,1,35,4,3.0,2.0,3559.42,3095.15,464.27,0.0,02-16-25,06-18-25
7910,164,481,2,25,3,5.0,4.0,53427.71,46458.88,6968.83,0.0,08-29-23,03-11-25
7911,348,1383,3,3,1,5.0,3.0,20609.43,17921.24,2688.19,0.0,11-03-24,03-29-25
7912,205,260,1,4,5,3.0,3.0,9114.2,7925.39,1188.81,0.0,06-10-25,06-20-25
7913,143,1492,3,27,1,2.0,4.0,56252.07000000000,48914.84,7337.23,0.0,01-28-25,04-20-25
7914,494,361,5,32,2,1.0,1.0,8449.91,7347.75,1102.16,0.0,11-10-23,10-04-24
7915,493,1603,1,49,3,1.0,4.0,26866.28,23361.98,3504.3,0.0,10-03-23,06-08-25
7916,53,454,5,47,2,5.0,2.0,26566.0,23100.87,3465.13,0.0,01-31-25,04-27-25
7917,228,44,4,37,2,1.0,3.0,51338.84,49273.99,7391.1,5326.25,04-14-25,06-20-25
